Image_File,Class
clean1652.png,Large
clean0759.png,Large
ground5202.png,Small
clean4878.png,Large
ground5718.png,Small
clean0169.png,Large
ground2369.png,Small
clean1189.png,Large
clean3688.png,Large
clean4812.png,Large
clean1212.png,Large
clean1181.png,Large
clean4125.png,Large
ground3572.png,Small
ground2811.png,Small
clean1384.png,Large
ground1212.png,Small
clean0457.png,Large
clean5972.png,Large
ground1555.png,Small
ground1304.png,Small
ground2444.png,Small
ground2460.png,Small
clean4166.png,Large
ground3852.png,Small
ground0372.png,Small
ground0472.png,Small
ground4703.png,Small
ground2932.png,Small
clean0809.png,Large
ground5689.png,Small
ground0713.png,Small
clean4259.png,Large
clean3010.png,Large
ground1893.png,Small
clean3231.png,Large
clean3666.png,Large
clean2574.png,Large
ground5883.png,Small
clean2121.png,Large
ground4722.png,Small
ground1988.png,Small
clean4554.png,Large
clean3450.png,Large
clean1611.png,Large
ground1281.png,Small
clean3408.png,Large
clean1307.png,Large
ground0444.png,Small
clean2147.png,Large
ground1929.png,Small
clean0376.png,Large
ground4559.png,Small
clean4067.png,Large
ground3209.png,Small
clean5508.png,Large
ground4913.png,Small
clean5532.png,Large
ground2055.png,Small
ground5327.png,Small
ground0532.png,Small
ground5266.png,Small
ground3240.png,Small
clean1608.png,Large
clean0128.png,Large
ground0582.png,Small
clean4020.png,Large
clean0147.png,Large
clean4248.png,Large
clean3712.png,Large
clean5614.png,Large
clean4234.png,Large
ground5955.png,Small
clean2471.png,Large
clean5061.png,Large
clean3358.png,Large
ground5957.png,Small
clean0456.png,Large
ground1454.png,Small
clean1190.png,Large
ground5152.png,Small
clean0653.png,Large
clean2253.png,Large
clean1556.png,Large
clean5734.png,Large
clean3684.png,Large
clean2648.png,Large
ground3360.png,Small
clean0208.png,Large
clean0330.png,Large
clean5452.png,Large
ground2329.png,Small
clean4835.png,Large
ground2487.png,Small
ground2804.png,Small
ground0505.png,Small
clean2915.png,Large
clean4672.png,Large
clean5491.png,Large
ground1792.png,Small
clean3816.png,Large
ground5510.png,Small
clean5267.png,Large
ground1225.png,Small
clean5473.png,Large
clean5263.png,Large
ground4599.png,Small
clean3127.png,Large
clean2594.png,Large
ground5871.png,Small
clean1426.png,Large
ground3702.png,Small
clean1917.png,Large
ground5293.png,Small
clean5642.png,Large
ground4049.png,Small
ground3428.png,Small
clean1460.png,Large
clean3844.png,Large
ground0327.png,Small
ground4001.png,Small
ground1513.png,Small
ground2979.png,Small
clean0745.png,Large
ground5839.png,Small
ground3438.png,Small
ground5500.png,Small
clean4237.png,Large
ground3992.png,Small
ground4902.png,Small
clean2713.png,Large
clean5293.png,Large
clean4460.png,Large
ground2079.png,Small
clean0775.png,Large
ground5527.png,Small
ground3592.png,Small
clean4849.png,Large
ground0624.png,Small
ground2402.png,Small
ground4772.png,Small
clean1664.png,Large
clean5945.png,Large
clean3896.png,Large
ground3720.png,Small
clean5432.png,Large
clean1859.png,Large
clean3177.png,Large
ground5802.png,Small
ground1897.png,Small
ground2951.png,Small
clean2880.png,Large
ground5101.png,Small
clean2302.png,Large
clean2164.png,Large
clean5072.png,Large
ground5664.png,Small
clean0644.png,Large
ground0812.png,Small
ground5602.png,Small
clean0632.png,Large
ground4248.png,Small
clean1300.png,Large
clean5164.png,Large
ground5286.png,Small
ground5758.png,Small
clean2340.png,Large
ground0800.png,Small
ground2896.png,Small
clean5188.png,Large
ground2936.png,Small
ground0951.png,Small
ground1898.png,Small
clean0706.png,Large
clean3772.png,Large
clean2710.png,Large
ground1734.png,Small
ground4061.png,Small
ground2843.png,Small
clean4151.png,Large
clean2533.png,Large
ground5820.png,Small
ground3585.png,Small
ground1843.png,Small
clean2380.png,Large
clean2353.png,Large
clean3387.png,Large
clean0668.png,Large
ground2525.png,Small
ground5315.png,Small
clean4981.png,Large
ground1584.png,Small
ground4794.png,Small
clean2575.png,Large
ground4246.png,Small
clean3979.png,Large
clean2554.png,Large
ground5658.png,Small
ground3584.png,Small
ground2993.png,Small
clean1299.png,Large
ground4175.png,Small
ground3554.png,Small
ground0257.png,Small
ground0809.png,Small
ground4130.png,Small
clean0562.png,Large
ground3130.png,Small
clean5176.png,Large
ground3552.png,Small
ground1326.png,Small
ground5896.png,Small
ground3445.png,Small
ground3920.png,Small
clean0085.png,Large
clean5856.png,Large
clean0598.png,Large
ground5631.png,Small
clean3091.png,Large
ground2559.png,Small
ground5223.png,Small
ground3003.png,Small
clean0239.png,Large
ground3127.png,Small
clean4731.png,Large
clean1617.png,Large
clean5038.png,Large
ground1741.png,Small
ground2798.png,Small
clean4268.png,Large
ground3929.png,Small
ground5674.png,Small
ground3765.png,Small
clean4783.png,Large
ground0358.png,Small
clean1479.png,Large
ground4215.png,Small
ground3934.png,Small
ground5218.png,Small
ground1125.png,Small
clean0814.png,Large
clean0277.png,Large
ground1721.png,Small
ground3524.png,Small
ground5207.png,Small
ground5482.png,Small
ground3094.png,Small
clean5730.png,Large
clean2850.png,Large
clean0344.png,Large
clean3818.png,Large
ground2478.png,Small
clean0355.png,Large
ground4640.png,Small
ground0026.png,Small
ground1152.png,Small
ground4047.png,Small
ground0256.png,Small
ground5044.png,Small
ground3423.png,Small
ground3359.png,Small
clean2296.png,Large
ground1531.png,Small
ground3415.png,Small
clean2260.png,Large
clean3833.png,Large
ground4465.png,Small
clean4628.png,Large
ground5589.png,Small
ground4086.png,Small
clean0594.png,Large
ground1689.png,Small
clean1718.png,Large
clean0190.png,Large
clean4765.png,Large
ground2346.png,Small
ground0888.png,Small
clean1543.png,Large
ground5011.png,Small
clean4034.png,Large
clean4230.png,Large
clean2058.png,Large
clean1990.png,Large
clean4753.png,Large
clean3305.png,Large
ground5257.png,Small
clean1139.png,Large
clean5675.png,Large
clean4808.png,Large
ground3522.png,Small
clean1774.png,Large
clean4418.png,Large
ground0368.png,Small
clean0158.png,Large
clean0417.png,Large
ground4725.png,Small
clean1398.png,Large
ground2903.png,Small
clean1762.png,Large
ground4601.png,Small
clean5931.png,Large
ground4490.png,Small
ground2338.png,Small
ground0977.png,Small
clean4650.png,Large
clean0185.png,Large
clean2867.png,Large
ground1432.png,Small
clean0069.png,Large
clean2110.png,Large
ground3885.png,Small
ground0110.png,Small
ground4109.png,Small
clean0875.png,Large
ground2010.png,Small
clean2653.png,Large
clean2116.png,Large
clean3346.png,Large
ground5608.png,Small
ground4823.png,Small
ground0466.png,Small
ground5780.png,Small
clean3467.png,Large
ground2625.png,Small
clean5988.png,Large
ground5354.png,Small
ground3556.png,Small
ground5869.png,Small
ground2856.png,Small
ground3535.png,Small
clean5067.png,Large
clean2971.png,Large
ground1737.png,Small
clean2250.png,Large
ground3071.png,Small
clean5064.png,Large
ground2220.png,Small
clean3682.png,Large
ground3546.png,Small
clean4137.png,Large
clean5616.png,Large
ground3841.png,Small
ground2510.png,Small
ground5815.png,Small
clean5435.png,Large
ground3861.png,Small
ground0915.png,Small
clean0747.png,Large
clean4583.png,Large
ground1540.png,Small
ground2754.png,Small
clean5680.png,Large
ground0836.png,Small
ground2692.png,Small
ground0797.png,Small
ground0129.png,Small
clean4277.png,Large
clean2482.png,Large
clean3638.png,Large
ground2684.png,Small
ground4774.png,Small
clean1704.png,Large
ground3635.png,Small
ground1083.png,Small
clean2604.png,Large
clean3544.png,Large
clean2248.png,Large
clean2661.png,Large
ground3028.png,Small
ground3670.png,Small
ground3283.png,Small
clean2923.png,Large
clean3173.png,Large
ground3411.png,Small
clean2264.png,Large
ground4307.png,Small
ground4424.png,Small
ground1448.png,Small
clean2671.png,Large
clean5012.png,Large
ground1197.png,Small
ground0030.png,Small
clean4284.png,Large
clean1196.png,Large
ground4953.png,Small
ground3682.png,Small
ground2240.png,Small
clean3200.png,Large
clean3976.png,Large
ground5195.png,Small
clean1472.png,Large
clean5603.png,Large
clean2480.png,Large
ground5607.png,Small
ground1842.png,Small
ground3173.png,Small
clean0781.png,Large
ground1950.png,Small
ground4777.png,Small
clean1558.png,Large
ground1394.png,Small
clean1853.png,Large
ground0270.png,Small
clean0297.png,Large
clean1797.png,Large
clean0477.png,Large
clean4747.png,Large
ground0778.png,Small
ground2876.png,Small
clean1127.png,Large
ground3529.png,Small
ground3925.png,Small
clean3219.png,Large
ground2145.png,Small
ground0693.png,Small
clean4928.png,Large
clean2535.png,Large
clean1779.png,Large
clean1512.png,Large
clean3074.png,Large
ground4032.png,Small
ground1742.png,Small
ground4706.png,Small
ground0116.png,Small
ground0202.png,Small
clean3524.png,Large
ground0875.png,Small
ground4385.png,Small
clean2494.png,Large
clean1386.png,Large
clean5776.png,Large
ground4210.png,Small
ground4738.png,Small
ground4945.png,Small
clean4557.png,Large
ground2937.png,Small
clean0777.png,Large
clean1941.png,Large
ground1310.png,Small
clean2841.png,Large
ground3145.png,Small
clean3636.png,Large
ground0897.png,Small
clean1959.png,Large
clean0977.png,Large
clean1775.png,Large
clean0647.png,Large
ground2803.png,Small
ground3598.png,Small
ground3086.png,Small
clean3359.png,Large
clean5157.png,Large
ground1422.png,Small
ground3070.png,Small
clean1153.png,Large
ground3780.png,Small
ground1881.png,Small
ground5584.png,Small
ground2290.png,Small
clean5283.png,Large
clean3984.png,Large
clean0056.png,Large
clean5378.png,Large
ground1477.png,Small
ground0629.png,Small
clean1823.png,Large
clean0068.png,Large
clean2319.png,Large
clean1598.png,Large
clean2643.png,Large
clean0391.png,Large
clean5281.png,Large
clean1908.png,Large
ground3397.png,Small
ground2458.png,Small
clean1500.png,Large
clean4677.png,Large
ground1166.png,Small
ground3991.png,Small
ground0979.png,Small
ground0374.png,Small
clean1865.png,Large
clean2608.png,Large
clean0109.png,Large
ground2830.png,Small
ground0095.png,Small
ground2550.png,Small
ground5181.png,Small
ground5167.png,Small
clean3404.png,Large
ground0788.png,Small
clean5521.png,Large
ground2788.png,Small
clean0661.png,Large
clean3302.png,Large
ground1806.png,Small
ground1880.png,Small
clean4545.png,Large
ground5406.png,Small
ground5637.png,Small
ground4375.png,Small
ground2158.png,Small
ground4862.png,Small
clean4016.png,Large
clean3077.png,Large
ground3630.png,Small
ground2260.png,Small
clean5478.png,Large
ground0609.png,Small
ground3864.png,Small
ground0112.png,Small
ground5392.png,Small
clean0225.png,Large
ground1341.png,Small
ground1510.png,Small
ground4300.png,Small
ground1654.png,Small
ground0596.png,Small
clean5920.png,Large
ground4365.png,Small
ground0986.png,Small
clean5190.png,Large
clean3379.png,Large
clean2722.png,Large
ground0774.png,Small
ground1342.png,Small
clean1899.png,Large
ground5741.png,Small
clean1294.png,Large
clean0857.png,Large
ground2869.png,Small
clean1193.png,Large
clean5982.png,Large
clean0815.png,Large
ground5577.png,Small
clean1394.png,Large
ground4055.png,Small
clean1768.png,Large
ground1835.png,Small
clean2507.png,Large
ground1381.png,Small
ground2176.png,Small
ground2877.png,Small
clean4570.png,Large
clean5339.png,Large
ground4117.png,Small
ground1743.png,Small
clean2367.png,Large
ground3414.png,Small
ground0404.png,Small
clean4484.png,Large
ground2467.png,Small
ground1527.png,Small
ground2810.png,Small
clean4641.png,Large
ground4827.png,Small
ground5212.png,Small
ground0519.png,Small
clean4180.png,Large
ground1433.png,Small
clean0446.png,Large
clean0032.png,Large
ground5310.png,Small
clean4411.png,Large
ground4830.png,Small
clean3938.png,Large
ground1124.png,Small
clean0269.png,Large
clean1595.png,Large
ground5538.png,Small
ground5136.png,Small
clean2042.png,Large
clean1568.png,Large
ground0726.png,Small
ground5314.png,Small
clean2235.png,Large
clean3243.png,Large
clean2984.png,Large
ground4283.png,Small
ground5008.png,Small
clean2345.png,Large
clean3393.png,Large
clean1310.png,Large
ground2047.png,Small
clean0771.png,Large
clean3651.png,Large
clean5002.png,Large
clean1273.png,Large
clean5874.png,Large
ground5151.png,Small
ground3029.png,Small
clean4787.png,Large
clean2701.png,Large
clean0103.png,Large
ground1466.png,Small
ground3432.png,Small
ground1953.png,Small
ground5060.png,Small
ground4335.png,Small
ground3373.png,Small
clean4160.png,Large
clean5284.png,Large
ground5046.png,Small
ground3391.png,Small
ground1590.png,Small
clean4052.png,Large
clean2837.png,Large
clean1715.png,Large
ground0343.png,Small
ground4708.png,Small
ground1403.png,Small
ground5271.png,Small
clean2729.png,Large
clean0049.png,Large
clean5140.png,Large
ground5128.png,Small
ground1073.png,Small
clean1559.png,Large
clean3751.png,Large
ground2052.png,Small
ground5930.png,Small
ground3176.png,Small
ground4986.png,Small
clean2626.png,Large
clean3369.png,Large
clean2822.png,Large
clean5449.png,Large
clean0412.png,Large
ground4910.png,Small
ground5307.png,Small
clean4086.png,Large
ground3636.png,Small
clean5470.png,Large
ground0552.png,Small
ground1086.png,Small
ground3656.png,Small
clean0099.png,Large
clean3008.png,Large
ground2502.png,Small
clean4903.png,Large
clean2158.png,Large
ground2405.png,Small
ground3475.png,Small
clean4244.png,Large
clean1353.png,Large
clean4770.png,Large
clean4076.png,Large
ground0676.png,Small
ground5766.png,Small
clean2748.png,Large
clean5443.png,Large
clean0633.png,Large
clean3534.png,Large
ground1803.png,Small
ground2790.png,Small
ground2706.png,Small
ground4058.png,Small
ground3437.png,Small
clean2896.png,Large
clean1810.png,Large
ground0212.png,Small
ground5748.png,Small
clean4264.png,Large
ground2429.png,Small
ground2991.png,Small
ground1325.png,Small
clean5665.png,Large
clean5269.png,Large
ground5411.png,Small
clean5479.png,Large
ground2871.png,Small
clean2406.png,Large
clean5193.png,Large
ground5480.png,Small
ground4543.png,Small
ground1034.png,Small
ground0606.png,Small
clean3284.png,Large
clean0744.png,Large
ground0518.png,Small
clean4164.png,Large
clean2448.png,Large
clean2824.png,Large
ground0345.png,Small
clean1064.png,Large
clean3320.png,Large
ground1491.png,Small
ground4033.png,Small
ground4522.png,Small
clean3513.png,Large
ground5945.png,Small
clean0066.png,Large
ground4343.png,Small
ground2426.png,Small
ground5276.png,Small
ground3306.png,Small
ground1791.png,Small
clean5242.png,Large
clean1711.png,Large
ground3836.png,Small
clean0133.png,Large
clean2465.png,Large
clean2341.png,Large
ground1055.png,Small
clean2290.png,Large
clean3963.png,Large
ground1707.png,Small
clean0339.png,Large
ground5900.png,Small
ground5590.png,Small
ground2919.png,Small
ground1504.png,Small
ground5559.png,Small
clean0966.png,Large
ground3744.png,Small
ground5328.png,Small
ground4755.png,Small
clean1953.png,Large
clean5020.png,Large
ground2054.png,Small
clean2883.png,Large
clean3026.png,Large
ground5259.png,Small
clean5990.png,Large
ground1885.png,Small
clean1077.png,Large
clean3012.png,Large
ground0931.png,Small
ground2956.png,Small
ground5642.png,Small
ground1412.png,Small
ground3230.png,Small
ground4836.png,Small
clean1594.png,Large
ground1200.png,Small
ground3322.png,Small
ground3191.png,Small
ground0367.png,Small
ground0413.png,Small
ground0760.png,Small
ground4912.png,Small
ground1663.png,Small
ground4231.png,Small
clean1032.png,Large
clean2658.png,Large
clean0001.png,Large
ground2230.png,Small
ground3159.png,Small
ground4480.png,Small
clean5899.png,Large
clean4574.png,Large
ground4741.png,Small
clean5788.png,Large
clean2689.png,Large
clean1417.png,Large
clean2981.png,Large
clean2312.png,Large
ground4240.png,Small
clean3238.png,Large
clean0061.png,Large
ground1571.png,Small
clean5664.png,Large
ground2767.png,Small
ground0166.png,Small
ground2548.png,Small
ground0092.png,Small
ground4344.png,Small
clean0045.png,Large
ground3954.png,Small
clean5297.png,Large
clean3713.png,Large
clean3400.png,Large
clean2085.png,Large
ground5278.png,Small
clean5324.png,Large
clean3453.png,Large
clean0179.png,Large
ground3975.png,Small
clean1443.png,Large
clean3398.png,Large
ground1114.png,Small
clean3034.png,Large
ground3654.png,Small
ground3969.png,Small
ground0749.png,Small
ground5972.png,Small
clean3385.png,Large
clean3291.png,Large
clean4062.png,Large
clean3274.png,Large
ground1434.png,Small
clean5375.png,Large
ground5089.png,Small
ground2027.png,Small
ground1496.png,Small
